,背番号,名前,年俸,防御率,試合数,勝利,敗戦,投球回数,勝率,完投,完封,セーブ,ホールド,奪三振,奪三振率,失点,自責点,被安打,被本塁打,与四球,与死球,与四球率,チーム
324,140,アンディ・ロドリゲス,1000,,,,,,,,,,,,,,,,,,,,ソフトバンク
325,143,村上舜,360,,,,,,,,,,,,,,,,,,,,ソフトバンク
326,11,佐々木千隼,1570,1.26,54.0,8.0,1.0,57.0,0.889,0.0,0.0,1.0,26.0,28.0,4.42,13.0,8.0,36.0,4.0,14.0,2.0,2.21,ロッテ
327,12,石川歩,11000,3.38,12.0,6.0,3.0,80.0,0.667,2.0,0.0,0.0,0.0,42.0,4.72,30.0,30.0,73.0,10.0,9.0,0.0,1.01,ロッテ
328,15,美馬学,12000,4.92,21.0,6.0,7.0,,0.462,0.0,0.0,0.0,0.0,92.0,7.18,72.0,63.0,139.0,15.0,32.0,4.0,2.5,ロッテ
329,16,種市篤暉,2700,,,,,,,,,,,,,,,,,,,,ロッテ
330,17,佐々木朗希,1600,2.27,11.0,3.0,2.0,,0.6,0.0,0.0,0.0,0.0,68.0,9.66,24.0,16.0,51.0,5.0,16.0,0.0,2.27,ロッテ
331,18,二木康太,6000,4.38,22.0,5.0,7.0,117.0,0.417,0.0,0.0,0.0,0.0,77.0,5.92,61.0,57.0,119.0,24.0,28.0,4.0,2.15,ロッテ
332,19,唐川侑己,8000,2.72,38.0,4.0,2.0,,0.667,0.0,0.0,0.0,22.0,26.0,6.44,11.0,11.0,29.0,4.0,13.0,1.0,3.22,ロッテ
333,20,東條大樹,2700,5.4,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,5.0,0.0,13.5,ロッテ
334,24,東妻勇輔,1500,2.88,37.0,1.0,0.0,,1.0,0.0,0.0,0.0,4.0,29.0,7.6,16.0,11.0,38.0,4.0,9.0,2.0,2.36,ロッテ
335,27,山本大貴,1100,,,,,,,,,,,,,,,,,,,,ロッテ
336,28,松永昂大,7500,,,,,,,,,,,,,,,,,,,,ロッテ
337,29,西野勇士,5250,,,,,,,,,,,,,,,,,,,,ロッテ
338,30,石崎剛,1340,,,,,,,,,,,,,,,,,,,,ロッテ
339,33,南昌輝,2400,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ロッテ
340,34,土肥星也,1100,13.5,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,ロッテ
341,35,鈴木昭汰,1600,4.08,23.0,1.0,4.0,,0.2,0.0,0.0,0.0,1.0,76.0,8.62,38.0,36.0,78.0,10.0,28.0,2.0,3.18,ロッテ
342,36,有吉優樹,2700,,,,,,,,,,,,,,,,,,,,ロッテ
343,37,小野郁,1700,3.48,49.0,0.0,3.0,,0.0,0.0,0.0,0.0,8.0,56.0,9.75,25.0,20.0,37.0,4.0,26.0,2.0,4.53,ロッテ
344,41,成田翔,670,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,ロッテ
345,42,フランク・ハーマン,8800,5.19,45.0,1.0,1.0,,0.5,0.0,0.0,0.0,24.0,38.0,7.89,26.0,25.0,47.0,7.0,13.0,1.0,2.7,ロッテ
346,43,小島和哉,3400,3.76,24.0,10.0,4.0,146.0,0.714,3.0,2.0,0.0,0.0,92.0,5.67,65.0,61.0,123.0,16.0,51.0,6.0,3.14,ロッテ
347,46,岩下大輝,3500,4.42,23.0,8.0,8.0,120.0,0.5,0.0,0.0,0.0,1.0,87.0,6.53,59.0,59.0,110.0,14.0,46.0,2.0,3.45,ロッテ
348,47,田中靖洋,2700,4.54,38.0,1.0,2.0,,0.333,0.0,0.0,0.0,10.0,20.0,5.35,18.0,17.0,42.0,3.0,13.0,2.0,3.48,ロッテ
349,48,中村稔弥,1800,3.08,14.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,27.0,6.39,19.0,13.0,40.0,3.0,18.0,1.0,4.26,ロッテ
350,49,本前郁也,300,4.78,8.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,17.0,4.06,20.0,20.0,41.0,7.0,15.0,2.0,3.58,ロッテ
351,52,益田直也,20000,2.24,67.0,3.0,6.0,,0.333,0.0,0.0,38.0,0.0,68.0,9.51,17.0,16.0,43.0,5.0,15.0,0.0,2.1,ロッテ
352,56,中森俊介,720,,,,,,,,,,,,,,,,,,,,ロッテ
353,58,河村説人,800,3.46,20.0,4.0,1.0,,0.8,0.0,0.0,0.0,0.0,28.0,6.05,16.0,16.0,39.0,4.0,17.0,0.0,3.67,ロッテ
354,60,横山陸人,560,4.66,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.0,10.24,6.0,5.0,14.0,1.0,3.0,2.0,2.79,ロッテ
355,62,永野将司,1000,,,,,,,,,,,,,,,,,,,,ロッテ
356,64,大嶺祐太,1200,4.09,8.0,1.0,1.0,11.0,0.5,0.0,0.0,0.0,0.0,7.0,5.73,6.0,5.0,15.0,1.0,2.0,0.0,1.64,ロッテ
357,65,古谷拓郎,480,,,,,,,,,,,,,,,,,,,,ロッテ
358,69,土居豪人,440,7.53,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,6.28,12.0,12.0,15.0,3.0,11.0,1.0,6.91,ロッテ
359,76,ホセ・フローレス,500,1.38,10.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,11.0,7.62,3.0,2.0,9.0,0.0,5.0,0.0,3.46,ロッテ
360,121,小沼健太,300,,,,,,,,,,,,,,,,,,,,ロッテ
361,123,森遼大朗,240,,,,,,,,,,,,,,,,,,,,ロッテ
362,126,原嵩,500,,,,,,,,,,,,,,,,,,,,ロッテ
363,128,ホセ・アコスタ,240,,,,,,,,,,,,,,,,,,,,ロッテ
364,129,佐藤奨真,300,,,,,,,,,,,,,,,,,,,,ロッテ
365,11,今井達也,2800,3.3,25.0,8.0,8.0,,0.5,3.0,1.0,0.0,0.0,137.0,7.79,66.0,58.0,123.0,15.0,99.0,11.0,5.63,西武
366,12,渡邉勇太朗,650,3.44,17.0,4.0,4.0,55.0,0.5,0.0,0.0,0.0,2.0,33.0,5.4,24.0,21.0,43.0,3.0,30.0,3.0,4.91,西武
367,13,高橋光成,6700,3.78,27.0,11.0,9.0,,0.55,0.0,0.0,0.0,0.0,127.0,6.58,81.0,73.0,157.0,23.0,62.0,6.0,3.21,西武
368,14,増田達至,30000,4.99,33.0,0.0,3.0,,0.0,0.0,0.0,8.0,9.0,23.0,6.75,17.0,17.0,32.0,4.0,7.0,1.0,2.05,西武
369,15,宮川哲,2300,6.57,29.0,1.0,2.0,,0.333,0.0,0.0,0.0,6.0,30.0,10.95,18.0,18.0,23.0,4.0,18.0,3.0,6.57,西武
370,16,松坂大輔,2000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,西武
371,17,松本航,3000,3.79,28.0,10.0,8.0,,0.556,1.0,1.0,0.0,0.0,130.0,7.82,63.0,63.0,137.0,15.0,64.0,4.0,3.85,西武
372,20,浜屋将太,1550,6.63,8.0,1.0,6.0,,0.143,0.0,0.0,0.0,0.0,26.0,6.38,27.0,27.0,39.0,8.0,26.0,4.0,6.38,西武
373,21,十亀剣,7000,3.38,40.0,1.0,1.0,40.0,0.5,0.0,0.0,0.0,8.0,26.0,5.85,18.0,15.0,41.0,1.0,19.0,2.0,4.28,西武
374,25,平井克典,8000,4.22,25.0,4.0,4.0,,0.5,0.0,0.0,0.0,2.0,55.0,6.63,40.0,35.0,85.0,7.0,19.0,6.0,2.29,西武
375,26,佐々木健,1350,8.31,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.15,9.0,8.0,13.0,1.0,8.0,1.0,8.31,西武
376,27,内海哲也,5625,7.71,2.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,3.86,6.0,6.0,11.0,2.0,5.0,0.0,6.43,西武
377,28,森脇亮介,3300,4.02,45.0,3.0,1.0,,0.75,0.0,0.0,1.0,13.0,29.0,6.47,18.0,18.0,42.0,3.0,22.0,2.0,4.91,西武
378,29,小川龍也,3600,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,2.0,2.0,1.0,3.0,0.0,13.5,西武
379,30,榎田大樹,3700,,,,,,,,,,,,,,,,,,,,西武
380,33,リード・ギャレット,8500,3.77,61.0,4.0,3.0,,0.571,0.0,0.0,2.0,17.0,59.0,9.26,28.0,24.0,57.0,6.0,33.0,0.0,5.18,西武
381,34,佐野泰雄,1800,4.91,23.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,7.0,3.44,10.0,10.0,22.0,1.0,8.0,2.0,3.93,西武
382,36,伊藤翔,820,4.0,13.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,9.0,8.0,22.0,2.0,16.0,2.0,8.0,西武
383,40,田村伊知郎,1000,2.9,22.0,1.0,0.0,31.0,1.0,0.0,0.0,1.0,0.0,20.0,5.81,10.0,10.0,17.0,2.0,16.0,4.0,4.65,西武
384,41,井上広輝,600,10.38,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,10.38,5.0,5.0,9.0,1.0,6.0,0.0,12.46,西武
385,43,吉川光夫,3000,16.62,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,6.0,0.0,12.46,西武
386,44,與座海人,900,2.79,15.0,1.0,1.0,,0.5,0.0,0.0,0.0,1.0,28.0,6.52,12.0,12.0,31.0,3.0,10.0,4.0,2.33,西武
387,45,本田圭佑,1360,4.21,6.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,9.0,3.16,14.0,12.0,23.0,3.0,14.0,0.0,4.91,西武
388,47,松岡洸希,750,11.25,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,5.0,5.0,5.0,0.0,5.0,1.0,11.25,西武
389,48,武隈祥太,2200,1.76,46.0,0.0,2.0,,0.0,0.0,0.0,0.0,9.0,25.0,7.34,7.0,6.0,17.0,2.0,14.0,0.0,4.11,西武
390,50,中塚駿太,730,,,,,,,,,,,,,,,,,,,,西武
391,54,ザック・ニール,21500,5.85,11.0,1.0,6.0,60.0,0.143,0.0,0.0,0.0,0.0,26.0,3.9,41.0,39.0,76.0,3.0,15.0,3.0,2.25,西武
392,57,齊藤大将,1300,,,,,,,,,,,,,,,,,,,,西武
393,59,大曲錬,900,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,0.0,0.0,1.0,0.0,2.0,0.0,4.5,西武
394,61,平良海馬,4200,0.9,62.0,3.0,4.0,60.0,0.429,0.0,0.0,20.0,21.0,70.0,10.5,6.0,6.0,36.0,0.0,28.0,5.0,4.2,西武
395,64,上間永遠,500,6.33,5.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,10.0,4.22,15.0,15.0,26.0,3.0,9.0,0.0,3.8,西武
396,67,粟津凱士,700,,,,,,,,,,,,,,,,,,,,西武
397,118,多和田真三郎,1000,,,,,,,,,,,,,,,,,,,,西武
398,120,出井敏博,400,,,,,,,,,,,,,,,,,,,,西武
399,121,赤上優人,400,,,,,,,,,,,,,,,,,,,,西武
400,124,豆田泰志,280,,,,,,,,,,,,,,,,,,,,西武
401,125,東野葵,400,,,,,,,,,,,,,,,,,,,,西武
402,126,大窪士夢,280,,,,,,,,,,,,,,,,,,,,西武
403,128,水上由伸,400,2.33,29.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,4.0,22.0,7.33,7.0,7.0,19.0,1.0,16.0,1.0,5.33,西武
404,1,松井裕樹,25000,0.63,43.0,0.0,2.0,43.0,0.0,0.0,0.0,24.0,0.0,59.0,12.35,3.0,3.0,22.0,1.0,21.0,1.0,4.4,楽天
405,11,岸孝之,25000,3.44,25.0,9.0,10.0,149.0,0.474,1.0,1.0,0.0,0.0,131.0,7.91,62.0,57.0,149.0,17.0,34.0,1.0,2.05,楽天
406,13,森原康平,3500,2.78,34.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,30.0,8.35,10.0,10.0,29.0,3.0,8.0,0.0,2.23,楽天
407,14,則本昂大,30000,3.17,23.0,11.0,5.0,,0.688,2.0,1.0,0.0,0.0,152.0,9.46,56.0,51.0,123.0,18.0,35.0,3.0,2.18,楽天
408,16,涌井秀章,16000,5.04,21.0,6.0,8.0,,0.429,0.0,0.0,0.0,0.0,76.0,7.1,57.0,54.0,110.0,7.0,26.0,2.0,2.43,楽天
409,016,森雄大,400,,,,,,,,,,,,,,,,,,,,楽天
410,17,塩見貴洋,4000,3.6,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,7.2,2.0,2.0,5.0,0.0,1.0,0.0,1.8,楽天
411,017,王彦程,240,,,,,,,,,,,,,,,,,,,,楽天
412,18,田中将大,90000,3.01,23.0,4.0,9.0,,0.308,1.0,0.0,0.0,0.0,126.0,7.28,54.0,52.0,131.0,17.0,29.0,5.0,1.68,楽天
413,19,藤平尚真,1200,,,,,,,,,,,,,,,,,,,,楽天
414,20,安樂智大,1700,2.08,58.0,3.0,3.0,,0.5,0.0,0.0,2.0,22.0,50.0,7.99,13.0,13.0,45.0,4.0,33.0,2.0,5.27,楽天
415,21,早川隆久,1600,3.86,24.0,9.0,7.0,,0.562,1.0,1.0,0.0,0.0,127.0,8.3,59.0,59.0,132.0,11.0,30.0,2.0,1.96,楽天
416,22,牧田和久,11000,3.31,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,5.0,2.76,10.0,6.0,17.0,2.0,3.0,1.0,1.65,楽天
417,23,弓削隼人,1350,7.24,5.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,6.0,3.95,11.0,11.0,20.0,0.0,6.0,1.0,3.95,楽天
418,28,酒居知史,4000,2.28,54.0,4.0,3.0,,0.571,0.0,0.0,3.0,28.0,44.0,7.71,15.0,13.0,33.0,3.0,24.0,0.0,4.21,楽天
419,29,高田孝一,1100,1.35,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,8.1,2.0,1.0,6.0,1.0,1.0,1.0,1.35,楽天
420,31,福井優也,2000,4.43,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.0,9.3,10.0,10.0,17.0,3.0,6.0,0.0,2.66,楽天
421,32,アラン・ブセニッツ,15600,4.97,31.0,1.0,0.0,29.0,1.0,0.0,0.0,0.0,4.0,23.0,7.14,16.0,16.0,32.0,1.0,9.0,0.0,2.79,楽天
422,39,引地秀一郎,600,,,,,,,,,,,,,,,,,,,,楽天
423,40,内間拓馬,820,5.91,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,13.5,7.0,7.0,9.0,0.0,4.0,1.0,3.38,楽天
424,41,釜田佳直,1200,11.25,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,5.0,5.0,8.0,1.0,1.0,0.0,2.25,楽天
425,43,宋家豪,4700,2.23,63.0,3.0,3.0,,0.5,0.0,0.0,7.0,24.0,49.0,7.27,18.0,15.0,46.0,2.0,23.0,2.0,3.41,楽天
426,45,渡邊佑樹,500,5.4,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,7.2,3.0,3.0,5.0,1.0,2.0,2.0,3.6,楽天
427,47,藤井聖,1120,,,,,,,,,,,,,,,,,,,,楽天
428,49,福森耀真,650,,,,,,,,,,,,,,,,,,,,楽天
429,52,津留崎大成,1200,5.06,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,7.0,5.91,6.0,6.0,11.0,0.0,5.0,0.0,4.22,楽天
430,53,高田萌生,690,9.39,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,8.0,9.39,9.0,8.0,13.0,1.0,5.0,0.0,5.87,楽天
431,56,鈴木翔天,660,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,10.38,0.0,0.0,3.0,0.0,4.0,0.0,8.31,楽天
432,57,瀧中瞭太,1300,3.21,20.0,10.0,5.0,,0.667,0.0,0.0,0.0,0.0,75.0,6.51,40.0,37.0,97.0,10.0,27.0,4.0,2.34,楽天
433,58,辛島航,5100,,,,,,,,,,,,,,,,,,,,楽天
434,59,菅原秀,900,16.88,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,5.0,1.0,16.88,楽天
435,60,石橋良太,2000,3.46,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,2.77,5.0,5.0,12.0,2.0,6.0,1.0,4.15,楽天
436,61,佐藤智輝,600,,,,,,,,,,,,,,,,,,,,楽天
437,62,西口直人,530,3.28,33.0,5.0,2.0,,0.714,0.0,0.0,0.0,3.0,55.0,8.58,23.0,21.0,46.0,7.0,23.0,2.0,3.59,楽天
438,64,福山博之,1700,2.38,24.0,0.0,2.0,,0.0,0.0,0.0,0.0,4.0,13.0,5.16,6.0,6.0,23.0,3.0,12.0,0.0,4.76,楽天
439,68,寺岡寛治,900,,,,,,,,,,,,,,,,,,,,楽天
440,69,内星龍,500,,,,,,,,,,,,,,,,,,,,楽天
441,71,アダム・コンリー,7280,,,,,,,,,,,,,,,,,,,,楽天
442,72,池田駿,1350,,,,,,,,,,,,,,,,,,,,楽天
443,135,清宮虎多朗,250,,,,,,,,,,,,,,,,,,,,楽天
444,136,則本佳樹,250,,,,,,,,,,,,,,,,,,,,楽天
445,138,小峯新陸,240,,,,,,,,,,,,,,,,,,,,楽天
446,152,石田駿,240,,,,,,,,,,,,,,,,,,,,楽天
447,001,佐藤一磨,240,,,,,,,,,,,,,,,,,,,,オリックス
448,002,谷岡楓太,240,,,,,,,,,,,,,,,,,,,,オリックス
449,003,中田惟斗,240,,,,,,,,,,,,,,,,,,,,オリックス
450,008,松山真之,240,,,,,,,,,,,,,,,,,,,,オリックス
451,11,山崎福也,2800,3.56,22.0,8.0,10.0,,0.444,0.0,0.0,0.0,0.0,75.0,5.8,47.0,46.0,111.0,13.0,24.0,6.0,1.86,オリックス
452,011,川瀬堅斗,240,,,,,,,,,,,,,,,,,,,,オリックス
453,12,山下舜平大,700,,,,,,,,,,,,,,,,,,,,オリックス
454,012,辻垣高良,240,,,,,,,,,,,,,,,,,,,,オリックス
455,13,宮城大弥,870,2.51,23.0,13.0,4.0,147.0,0.765,0.0,0.0,0.0,0.0,131.0,8.02,44.0,41.0,118.0,9.0,39.0,9.0,2.39,オリックス
456,013,宇田川優希,240,,,,,,,,,,,,,,,,,,,,オリックス
457,14,吉田一将,2900,,,,,,,,,,,,,,,,,,,,オリックス
458,15,荒西祐大,1800,,,,,,,,,,,,,,,,,,,,オリックス
459,16,平野佳寿,15000,2.3,46.0,1.0,3.0,43.0,0.25,0.0,0.0,29.0,3.0,37.0,7.74,11.0,11.0,30.0,4.0,9.0,0.0,1.88,オリックス
460,17,増井浩俊,20000,4.94,15.0,3.0,6.0,71.0,0.333,0.0,0.0,0.0,1.0,45.0,5.7,47.0,39.0,77.0,8.0,29.0,2.0,3.68,オリックス
461,18,山本由伸,15000,1.39,26.0,18.0,5.0,,0.783,6.0,4.0,0.0,0.0,206.0,9.57,37.0,30.0,124.0,7.0,40.0,2.0,1.86,オリックス
462,19,山岡泰輔,10000,3.89,12.0,3.0,4.0,,0.429,0.0,0.0,0.0,0.0,74.0,9.61,30.0,30.0,64.0,7.0,20.0,3.0,2.6,オリックス
463,21,竹安大知,1600,4.44,17.0,3.0,2.0,,0.6,0.0,0.0,0.0,0.0,26.0,4.81,26.0,24.0,48.0,4.0,19.0,1.0,3.51,オリックス
464,22,村西良太,870,3.75,18.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,5.0,7.0,5.25,7.0,5.0,15.0,1.0,9.0,2.0,6.75,オリックス
465,26,能見篤史,3500,4.03,26.0,0.0,0.0,,0.0,0.0,0.0,2.0,5.0,19.0,7.66,11.0,10.0,26.0,2.0,11.0,3.0,4.43,オリックス
466,28,富山凌雅,1500,2.72,51.0,2.0,1.0,,0.667,0.0,0.0,0.0,20.0,34.0,6.6,16.0,14.0,37.0,2.0,17.0,0.0,3.3,オリックス
467,29,田嶋大樹,4200,3.58,24.0,8.0,8.0,,0.5,0.0,0.0,0.0,0.0,135.0,8.48,62.0,57.0,137.0,10.0,48.0,5.0,3.01,オリックス
468,30,Ｋ-鈴木,1650,3.03,34.0,1.0,0.0,,1.0,0.0,0.0,2.0,2.0,28.0,6.52,15.0,13.0,34.0,2.0,14.0,1.0,3.26,オリックス
469,32,ブランドン・ディクソン,8000,,,,,,,,,,,,,,,,,,,,オリックス
470,35,比嘉幹貴,2100,1.77,32.0,1.0,0.0,,1.0,0.0,0.0,0.0,11.0,15.0,6.64,4.0,4.0,14.0,2.0,4.0,0.0,1.77,オリックス
471,37,中川颯,900,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,オリックス
472,39,飯田優也,1400,,,,,,,,,,,,,,,,,,,,オリックス
473,43,前佑囲斗,550,,,,,,,,,,,,,,,,,,,,オリックス
474,45,阿部翔太,880,7.36,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,7.36,3.0,3.0,4.0,1.0,1.0,0.0,2.45,オリックス
475,46,本田仁海,500,7.45,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,4.0,3.72,8.0,8.0,13.0,2.0,5.0,0.0,4.66,オリックス
476,47,海田智行,2200,2.61,16.0,0.0,1.0,,0.0,0.0,0.0,0.0,5.0,5.0,4.35,3.0,3.0,8.0,0.0,4.0,0.0,3.48,オリックス
477,48,齋藤綱記,1600,10.12,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,10.12,3.0,3.0,2.0,1.0,2.0,0.0,6.75,オリックス
478,49,澤田圭佑,2100,3.86,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,14.0,9.0,6.0,6.0,15.0,0.0,3.0,1.0,1.93,オリックス
479,52,タイラー・ヒギンス,9000,2.53,49.0,1.0,2.0,,0.333,0.0,0.0,2.0,28.0,36.0,6.99,14.0,13.0,37.0,3.0,19.0,1.0,3.69,オリックス
480,54,黒木優太,2100,,,,,,,,,,,,,,,,,,,,オリックス
481,57,山田修義,3500,2.27,43.0,1.0,0.0,,1.0,0.0,0.0,0.0,9.0,35.0,7.21,14.0,11.0,38.0,2.0,19.0,1.0,3.92,オリックス
482,58,金田和之,1100,4.35,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,5.23,5.0,5.0,8.0,3.0,5.0,2.0,4.35,オリックス
483,61,榊原翼,1500,15.43,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,7.71,4.0,4.0,4.0,0.0,5.0,0.0,19.29,オリックス
484,63,山崎颯一郎,450,3.69,9.0,2.0,2.0,39.0,0.5,0.0,0.0,0.0,0.0,29.0,6.69,16.0,16.0,32.0,1.0,20.0,5.0,4.62,オリックス
485,65,漆原大晟,1200,3.03,34.0,2.0,2.0,,0.5,0.0,0.0,2.0,4.0,23.0,5.8,13.0,12.0,30.0,4.0,14.0,1.0,3.53,オリックス
486,66,吉田凌,1600,2.12,18.0,1.0,1.0,17.0,0.5,0.0,0.0,0.0,4.0,17.0,9.0,5.0,4.0,7.0,3.0,4.0,0.0,2.12,オリックス
487,68,鈴木優,950,9.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,10.0,10.0,9.0,4.0,5.0,2.0,4.5,オリックス
488,95,神戸文也,800,,,,,,,,,,,,,,,,,,,,オリックス
489,98,張奕,1100,13.06,8.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,15.0,13.06,15.0,15.0,21.0,4.0,2.0,0.0,1.74,オリックス
490,124,近藤大亮,3750,,,,,,,,,,,,,,,,,,,,オリックス
491,128,東晃平,250,,,,,,,,,,,,,,,,,,,,オリックス
